,TEAM_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TOV,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,PACE,POSS,PTS
246,1610612739,102.1,93.7,8.4,0.722,2.0,0.25,0.75,0.467,13.7,0.471,95.0,95,97
247,1610612741,93.7,102.1,-8.4,0.75,1.17,0.25,0.75,0.533,24.2,0.52,95.0,95,89
248,1610612762,123.7,128.6,-4.9,0.511,1.92,0.277,0.589,0.447,12.4,0.563,97.5,97,120
249,1610612752,128.6,123.7,4.9,0.419,3.0,0.411,0.723,0.553,6.1,0.516,97.5,98,126
250,1610612753,99.0,103.9,-4.8,0.595,1.22,0.288,0.66,0.471,17.3,0.489,93.74,104,103
251,1610612748,103.9,99.0,4.8,0.649,1.2,0.34,0.712,0.529,19.4,0.506,93.74,103,107
252,1610612762,117.3,112.6,4.7,0.66,1.82,0.304,0.717,0.525,16.3,0.575,103.5,104,122
253,1610612761,112.6,117.3,-4.7,0.683,2.15,0.283,0.696,0.475,12.6,0.516,103.5,103,116
254,1610612748,102.1,99.0,3.1,0.656,1.24,0.178,0.679,0.449,17.9,0.494,95.5,95,97
255,1610612745,99.0,102.1,-3.1,0.657,1.28,0.321,0.822,0.551,18.8,0.458,95.5,96,95
256,1610612740,116.3,126.9,-10.6,0.641,1.79,0.362,0.641,0.488,15.2,0.53,92.5,92,107
257,1610612739,126.9,116.3,10.6,0.583,2.0,0.359,0.638,0.512,15.1,0.624,92.5,93,118
258,1610612756,114.7,104.0,10.7,0.581,1.47,0.451,0.736,0.596,16.7,0.516,101.0,102,117
259,1610612754,104.0,114.7,-10.7,0.639,1.53,0.264,0.549,0.404,15.0,0.488,101.0,100,104
260,1610612766,110.5,119.8,-9.3,0.578,2.0,0.25,0.851,0.535,12.4,0.527,105.5,105,116
261,1610612738,119.8,110.5,9.3,0.773,2.27,0.149,0.75,0.465,14.2,0.635,105.5,106,127
262,1610612750,101.9,124.3,-22.4,0.61,1.39,0.208,0.744,0.448,17.1,0.551,104.0,105,107
263,1610612763,124.3,101.9,22.4,0.551,1.42,0.256,0.792,0.552,18.4,0.643,104.0,103,128
264,1610612757,133.0,142.3,-9.3,0.69,1.45,0.371,0.649,0.514,20.6,0.658,97.0,97,129
265,1610612760,142.3,133.0,9.3,0.617,2.64,0.351,0.629,0.486,11.3,0.639,97.0,97,138
266,1610612749,120.2,108.2,12.0,0.622,2.55,0.261,0.93,0.584,11.1,0.594,98.5,99,119
267,1610612746,108.2,120.2,-12.0,0.405,1.7,0.07,0.739,0.416,10.2,0.559,98.5,98,106
268,1610612759,106.5,113.1,-6.6,0.467,1.11,0.323,0.597,0.462,15.4,0.486,101.38,123,131
269,1610612765,113.1,106.5,6.6,0.63,1.81,0.403,0.677,0.538,13.1,0.463,101.38,122,138
270,1610612758,117.5,124.5,-7.0,0.538,1.5,0.167,0.733,0.481,14.4,0.604,97.5,97,114
271,1610612742,124.5,117.5,7.0,0.791,2.83,0.267,0.833,0.519,12.2,0.591,97.5,98,122
272,1610612755,126.6,116.1,10.5,0.614,3.38,0.238,0.854,0.542,8.5,0.607,93.5,94,119
273,1610612752,116.1,126.6,-10.5,0.535,1.92,0.146,0.762,0.458,12.9,0.599,93.5,93,108
274,1610612741,102.9,112.6,-9.7,0.357,1.25,0.231,0.759,0.5,11.8,0.489,102.5,102,105
275,1610612751,112.6,102.9,9.7,0.667,2.36,0.241,0.769,0.5,10.7,0.522,102.5,103,116
276,1610612756,104.9,114.9,-9.9,0.615,2.18,0.2,0.527,0.371,10.8,0.494,101.5,102,107
277,1610612737,114.9,104.9,9.9,0.535,1.21,0.473,0.8,0.629,18.8,0.505,101.5,101,116
278,1610612753,116.2,104.0,12.2,0.511,2.4,0.34,0.729,0.525,10.1,0.531,99.5,99,115
279,1610612743,104.0,116.2,-12.2,0.615,1.5,0.271,0.66,0.475,16.0,0.524,99.5,100,104
280,1610612749,115.0,107.1,7.9,0.533,2.18,0.375,0.76,0.557,11.0,0.515,99.5,100,115
281,1610612747,107.1,115.0,-7.9,0.548,1.92,0.24,0.625,0.443,12.1,0.511,99.5,99,106
282,1610612761,106.7,94.2,12.4,0.488,1.24,0.255,0.782,0.539,16.2,0.545,104.5,105,112
283,1610612759,94.2,106.7,-12.4,0.686,1.5,0.218,0.745,0.461,15.4,0.454,104.5,104,98
284,1610612746,106.1,113.4,-7.3,0.553,1.91,0.229,0.805,0.494,11.2,0.512,97.5,98,104
285,1610612742,113.4,106.1,7.3,0.634,1.44,0.195,0.771,0.506,18.6,0.635,97.5,97,110
286,1610612764,120.4,107.2,13.2,0.659,1.71,0.341,0.75,0.57,17.3,0.592,97.5,98,118
287,1610612766,107.2,120.4,-13.2,0.59,3.29,0.25,0.659,0.43,7.2,0.468,97.5,97,104
288,1610612762,115.7,140.2,-24.5,0.614,3.38,0.355,0.714,0.5,7.8,0.476,102.0,102,118
289,1610612750,140.2,115.7,24.5,0.625,3.18,0.286,0.645,0.5,10.8,0.689,102.0,102,143
290,1610612765,92.4,122.8,-30.4,0.633,1.36,0.25,0.553,0.394,15.2,0.42,92.0,92,85
291,1610612739,122.8,92.4,30.4,0.698,2.31,0.447,0.75,0.606,14.1,0.529,92.0,92,113
292,1610612755,111.2,117.8,-6.5,0.541,2.86,0.196,0.789,0.449,7.9,0.506,89.5,89,99
293,1610612738,117.8,111.2,6.5,0.625,1.67,0.211,0.804,0.551,16.7,0.651,89.5,90,106
294,1610612757,126.3,122.0,4.3,0.581,1.19,0.371,0.731,0.586,21.2,0.603,99.5,99,125
295,1610612744,122.0,126.3,-4.3,0.674,2.82,0.269,0.629,0.414,11.0,0.582,99.5,100,122
296,1610612748,122.1,116.8,5.3,0.568,1.62,0.349,0.826,0.596,13.7,0.506,95.0,95,116
297,1610612754,116.8,122.1,-5.3,0.632,2.18,0.174,0.651,0.404,11.6,0.583,95.0,95,111
298,1610612758,128.7,125.5,3.2,0.63,3.22,0.271,0.564,0.402,8.9,0.554,101.5,101,130
299,1610612745,125.5,128.7,-3.2,0.532,1.32,0.436,0.729,0.598,18.6,0.605,101.5,102,128
300,1610612756,112.6,108.7,3.9,0.721,2.07,0.353,0.791,0.553,14.6,0.516,103.0,103,116
301,1610612751,108.7,112.6,-3.9,0.658,1.47,0.209,0.647,0.447,16.5,0.538,103.0,103,112
302,1610612763,104.0,88.1,15.9,0.564,1.57,0.111,0.656,0.425,14.0,0.549,100.5,100,104
303,1610612741,88.1,104.0,-15.9,0.75,1.2,0.344,0.889,0.575,19.8,0.408,100.5,101,89
304,1610612753,110.1,112.1,-2.0,0.622,2.09,0.244,0.702,0.478,12.4,0.506,90.0,89,98
305,1610612752,112.1,110.1,2.0,0.568,1.91,0.298,0.756,0.522,12.1,0.549,90.0,91,102
306,1610612740,122.1,111.5,10.6,0.622,2.8,0.333,0.7,0.52,10.5,0.56,95.5,95,116
307,1610612737,111.5,122.1,-10.6,0.789,2.5,0.3,0.667,0.48,12.5,0.518,95.5,96,107
308,1610612750,105.7,136.4,-30.8,0.6,1.41,0.191,0.763,0.447,16.0,0.529,106.5,106,112
309,1610612743,136.4,105.7,30.8,0.759,4.0,0.237,0.809,0.553,10.3,0.694,106.5,107,146
310,1610612760,118.8,117.1,1.6,0.653,2.46,0.196,0.78,0.471,11.6,0.612,111.5,112,133
311,1610612747,117.1,118.8,-1.6,0.551,1.29,0.22,0.804,0.529,18.9,0.659,111.5,111,130
312,1610612760,109.6,135.6,-26.0,0.477,1.91,0.208,0.705,0.446,10.6,0.544,104.0,104,114
313,1610612744,135.6,109.6,26.0,0.768,2.69,0.295,0.792,0.554,15.4,0.711,104.0,104,141
314,1610612758,142.9,120.0,22.9,0.731,3.8,0.231,0.638,0.453,10.2,0.702,99.0,98,140
315,1610612745,120.0,142.9,-22.9,0.614,1.93,0.362,0.769,0.547,14.0,0.574,99.0,100,120
316,1610612765,104.2,115.6,-11.4,0.595,2.44,0.189,0.766,0.46,9.5,0.477,95.5,95,99
317,1610612738,115.6,104.2,11.4,0.641,2.08,0.234,0.811,0.54,12.5,0.566,95.5,96,111
318,1610612757,102.9,121.0,-18.1,0.622,2.56,0.14,0.767,0.41,8.6,0.456,105.0,105,108
319,1610612749,121.0,102.9,18.1,0.574,1.69,0.233,0.86,0.59,15.2,0.632,105.0,105,127
320,1610612762,114.4,127.8,-13.4,0.512,1.62,0.298,0.592,0.448,13.4,0.506,97.0,97,111
321,1610612742,127.8,114.4,13.4,0.634,1.86,0.408,0.702,0.552,14.4,0.551,97.0,97,124
322,1610612764,93.8,117.5,-23.7,0.571,1.43,0.184,0.789,0.448,14.4,0.463,97.0,97,91
323,1610612739,117.5,93.8,23.7,0.591,1.53,0.211,0.816,0.552,17.5,0.641,97.0,97,114
324,1610612759,95.4,118.5,-23.1,0.625,1.39,0.176,0.825,0.462,16.5,0.489,108.5,109,104
325,1610612741,118.5,95.4,23.1,0.54,1.93,0.175,0.824,0.538,13.0,0.596,108.5,108,128
326,1610612746,121.6,114.9,6.7,0.455,2.22,0.275,0.826,0.536,8.8,0.543,101.5,102,124
327,1610612751,114.9,121.6,-6.7,0.512,1.31,0.174,0.725,0.464,15.8,0.583,101.5,101,116
328,1610612753,120.2,115.3,4.9,0.595,2.08,0.392,0.791,0.574,12.1,0.505,98.5,99,119
329,1610612766,115.3,120.2,-4.9,0.622,1.87,0.209,0.608,0.426,15.3,0.614,98.5,98,113
330,1610612761,107.1,105.1,2.0,0.545,2.18,0.356,0.786,0.535,11.1,0.49,98.5,99,106
331,1610612763,105.1,107.1,-2.0,0.658,1.25,0.214,0.644,0.465,20.4,0.551,98.5,98,103
332,1610612755,100.0,113.7,-13.7,0.767,1.92,0.208,0.712,0.47,12.4,0.453,96.0,97,97
333,1610612752,113.7,100.0,13.7,0.618,1.75,0.288,0.792,0.53,12.6,0.506,96.0,95,108
334,1610612758,108.3,140.2,-31.9,0.657,1.53,0.26,0.643,0.435,15.6,0.494,96.5,96,104
335,1610612740,140.2,108.3,31.9,0.542,2.36,0.357,0.74,0.565,11.3,0.647,96.5,97,136
336,1610612750,124.3,94.2,30.0,0.688,3.0,0.186,0.825,0.494,10.7,0.609,103.5,103,128
337,1610612743,94.2,124.3,-30.0,0.559,0.86,0.175,0.814,0.506,21.2,0.521,103.5,104,98
338,1610612754,105.1,124.5,-19.4,0.7,2.15,0.286,0.721,0.475,13.3,0.478,98.0,98,103
339,1610612739,124.5,105.1,19.4,0.717,2.54,0.279,0.714,0.525,13.3,0.608,98.0,98,122
340,1610612764,117.1,121.4,-4.2,0.564,1.38,0.311,0.756,0.533,15.2,0.562,104.0,105,123
341,1610612751,121.4,117.1,4.2,0.488,1.4,0.244,0.689,0.467,14.6,0.581,104.0,103,125
342,1610612744,120.2,111.9,8.3,0.733,2.36,0.15,0.735,0.472,14.1,0.634,100.0,99,119
343,1610612742,111.9,120.2,-8.3,0.564,1.57,0.265,0.85,0.528,13.9,0.541,100.0,101,113
344,1610612756,120.8,105.3,15.6,0.81,2.0,0.351,0.769,0.596,17.7,0.633,95.5,96,116
345,1610612765,105.3,120.8,-15.6,0.657,1.44,0.231,0.649,0.404,16.8,0.531,95.5,95,100
346,1610612740,126.0,121.2,4.8,0.538,2.55,0.354,0.686,0.525,10.6,0.565,104.0,104,131
347,1610612747,121.2,126.0,-4.8,0.667,3.33,0.314,0.646,0.475,8.7,0.537,104.0,104,126
348,1610612743,124.3,103.8,20.4,0.667,2.46,0.306,0.755,0.531,12.6,0.584,103.5,103,128
349,1610612737,103.8,124.3,-20.4,0.591,1.63,0.245,0.694,0.469,15.4,0.516,103.5,104,108
350,1610612749,119.4,112.7,6.7,0.5,1.92,0.261,0.719,0.515,11.7,0.602,102.5,103,123
351,1610612748,112.7,119.4,-6.7,0.511,3.29,0.281,0.739,0.485,6.9,0.485,102.5,102,115
352,1610612752,118.5,125.2,-6.7,0.667,3.0,0.24,0.731,0.49,9.3,0.574,97.36,108,128
353,1610612746,125.2,118.5,6.7,0.545,1.85,0.269,0.76,0.51,12.1,0.565,97.36,107,134
354,1610612757,123.5,130.3,-6.8,0.5,2.44,0.159,0.794,0.436,9.2,0.586,98.5,98,121
355,1610612741,130.3,123.5,6.8,0.667,2.67,0.206,0.841,0.564,12.1,0.675,98.5,99,129
356,1610612760,148.5,117.5,31.1,0.696,4.33,0.366,0.688,0.539,8.7,0.686,103.0,103,153
357,1610612745,117.5,148.5,-31.1,0.644,1.81,0.313,0.634,0.461,15.5,0.562,103.0,103,121
358,1610612765,110.3,106.7,3.6,0.614,1.17,0.326,0.778,0.57,21.5,0.593,106.0,107,118
359,1610612766,106.7,110.3,-3.6,0.55,1.57,0.222,0.674,0.43,13.3,0.494,106.0,105,112
360,1610612753,121.0,114.3,6.7,0.511,1.35,0.319,0.673,0.5,16.2,0.6,105.0,105,127
361,1610612750,114.3,121.0,-6.7,0.525,1.05,0.327,0.681,0.5,19.0,0.552,105.0,105,120
362,1610612761,119.4,113.3,6.1,0.512,2.33,0.278,0.733,0.485,9.2,0.539,98.0,98,117
363,1610612745,113.3,119.4,-6.1,0.55,1.69,0.267,0.722,0.515,13.3,0.544,98.0,98,111
364,1610612759,123.8,133.0,-9.2,0.615,1.78,0.289,0.622,0.47,17.8,0.624,102.0,101,125
365,1610612755,133.0,123.8,9.2,0.609,2.55,0.378,0.711,0.53,10.7,0.603,102.0,103,137
366,1610612758,100.0,101.9,-1.9,0.649,1.2,0.231,0.76,0.49,19.2,0.506,104.5,104,104
367,1610612754,101.9,100.0,1.9,0.7,1.56,0.24,0.769,0.51,17.1,0.545,104.5,105,107
368,1610612756,107.1,95.9,11.2,0.683,3.11,0.236,0.88,0.543,9.1,0.495,98.5,99,106
369,1610612738,95.9,107.1,-11.2,0.621,1.2,0.12,0.764,0.457,15.3,0.453,98.5,98,94
370,1610612762,109.1,115.0,-5.9,0.488,1.33,0.278,0.727,0.505,15.2,0.522,99.5,99,108
371,1610612737,115.0,109.1,5.9,0.636,3.11,0.273,0.722,0.495,9.0,0.516,99.5,100,115
372,1610612764,124.7,130.5,-5.8,0.643,2.45,0.279,0.717,0.506,11.8,0.571,94.0,93,116
373,1610612757,130.5,124.7,5.8,0.581,3.57,0.283,0.721,0.494,7.4,0.585,94.0,95,124
374,1610612749,103.9,102.9,1.0,0.41,1.6,0.222,0.81,0.527,9.8,0.483,102.0,102,106
375,1610612746,102.9,103.9,-1.0,0.385,2.14,0.19,0.778,0.473,6.9,0.479,102.0,102,105
376,1610612747,106.7,105.7,1.0,0.69,2.23,0.286,0.833,0.538,12.4,0.489,105.0,105,112
377,1610612754,105.7,106.7,-1.0,0.667,1.88,0.167,0.714,0.462,15.2,0.57,105.0,105,111
378,1610612752,111.6,110.6,0.9,0.625,1.39,0.364,0.745,0.568,18.9,0.554,94.5,95,106
379,1610612748,110.6,111.6,-0.9,0.615,2.18,0.255,0.636,0.432,11.7,0.523,94.5,94,104
380,1610612744,115.8,132.7,-16.8,0.581,1.47,0.239,0.744,0.483,16.8,0.618,101.0,101,117
381,1610612743,132.7,115.8,16.8,0.686,2.69,0.256,0.761,0.517,12.9,0.656,101.0,101,134
382,1610612763,109.7,124.3,-14.6,0.537,1.22,0.298,0.717,0.505,17.5,0.529,103.0,103,113
383,1610612739,124.3,109.7,14.6,0.673,2.06,0.283,0.702,0.495,15.5,0.615,103.0,103,128
384,1610612741,117.5,102.1,15.4,0.585,1.71,0.238,0.636,0.464,14.4,0.589,96.5,97,114
385,1610612766,102.1,117.5,-15.4,0.487,1.27,0.364,0.762,0.536,15.6,0.457,96.5,96,98
386,1610612740,109.3,114.4,-5.2,0.643,1.59,0.289,0.804,0.563,17.5,0.53,97.0,97,106
387,1610612742,114.4,109.3,5.2,0.432,2.0,0.196,0.711,0.438,8.2,0.518,97.0,97,111
388,1610612738,141.8,98.0,43.9,0.528,2.33,0.3,0.889,0.638,12.2,0.717,98.0,98,139
389,1610612751,98.0,141.8,-43.9,0.528,2.71,0.111,0.7,0.362,7.1,0.46,98.0,98,96
390,1610612756,98.0,129.4,-31.4,0.629,1.38,0.259,0.85,0.511,15.7,0.43,102.0,102,100
391,1610612737,129.4,98.0,31.4,0.615,2.67,0.15,0.741,0.489,11.8,0.676,102.0,102,132
392,1610612762,131.0,126.7,4.3,0.659,1.81,0.333,0.569,0.477,16.0,0.633,100.5,100,131
393,1610612761,126.7,131.0,-4.3,0.54,3.38,0.431,0.667,0.523,7.9,0.5,100.5,101,128
394,1610612757,119.6,110.9,8.7,0.585,1.85,0.261,0.72,0.5,12.7,0.552,101.5,102,122
395,1610612763,110.9,119.6,-8.7,0.683,2.15,0.28,0.739,0.5,12.9,0.523,101.5,101,112
396,1610612755,104.0,93.1,10.9,0.794,1.42,0.2,0.719,0.49,18.8,0.526,101.0,101,105
397,1610612753,93.1,104.0,-10.9,0.364,0.8,0.281,0.8,0.51,14.9,0.414,101.0,101,94
398,1610612759,107.9,116.7,-8.7,0.625,1.67,0.22,0.818,0.529,17.8,0.591,101.5,101,109
399,1610612758,116.7,107.9,8.7,0.521,2.5,0.182,0.78,0.471,9.8,0.578,101.5,102,119
400,1610612750,103.5,100.0,3.5,0.565,2.36,0.231,0.804,0.496,9.6,0.5,103.7,115,119
401,1610612744,100.0,103.5,-3.5,0.553,1.24,0.196,0.769,0.504,14.9,0.478,103.7,114,114
402,1610612760,105.0,112.0,-7.0,0.579,2.2,0.379,0.542,0.456,9.9,0.427,100.5,101,106
403,1610612745,112.0,105.0,7.0,0.488,1.11,0.458,0.621,0.544,18.0,0.473,100.5,100,112
404,1610612752,115.0,119.4,-4.5,0.614,3.0,0.273,0.729,0.485,8.4,0.485,97.36,107,123
405,1610612747,119.4,115.0,4.5,0.604,2.07,0.271,0.727,0.515,13.0,0.575,97.36,108,129
406,1610612746,106.9,102.0,5.0,0.649,3.0,0.2,0.829,0.455,7.9,0.462,101.0,101,108
407,1610612741,102.0,106.9,-5.0,0.684,1.3,0.171,0.8,0.545,19.8,0.571,101.0,101,103
408,1610612740,111.9,119.6,-7.7,0.667,1.87,0.222,0.667,0.452,14.9,0.541,101.5,101,113
409,1610612743,119.6,111.9,7.7,0.767,1.83,0.333,0.778,0.548,17.6,0.586,101.5,102,122
410,1610612748,108.7,104.3,4.4,0.618,1.4,0.261,0.804,0.533,16.3,0.526,92.5,92,100
411,1610612739,104.3,108.7,-4.4,0.8,2.46,0.196,0.739,0.467,14.0,0.548,92.5,93,97
412,1610612749,108.8,100.9,7.9,0.419,1.5,0.27,0.722,0.511,10.5,0.481,114.0,114,124
413,1610612766,100.9,108.8,-7.9,0.643,2.45,0.278,0.73,0.489,9.6,0.428,114.0,114,115
414,1610612755,103.8,112.3,-8.5,0.7,1.47,0.217,0.695,0.486,18.1,0.535,105.5,105,109
415,1610612753,112.3,103.8,8.5,0.548,2.3,0.305,0.783,0.514,9.4,0.48,105.5,106,119
416,1610612761,112.8,121.3,-8.5,0.475,1.36,0.373,0.644,0.5,14.9,0.5,94.0,94,106
417,1610612756,121.3,112.8,8.5,0.651,2.33,0.356,0.627,0.5,12.8,0.557,94.0,94,114
418,1610612757,138.7,134.4,4.3,0.558,3.0,0.184,0.566,0.407,8.6,0.665,93.0,93,129
419,1610612737,134.4,138.7,-4.3,0.591,3.71,0.434,0.816,0.593,7.5,0.537,93.0,93,125
420,1610612747,104.0,122.2,-18.2,0.686,1.71,0.35,0.725,0.523,14.0,0.455,99.5,100,104
421,1610612751,122.2,104.0,18.2,0.533,2.18,0.275,0.65,0.477,11.1,0.558,99.5,99,121
422,1610612760,110.1,115.3,-5.2,0.5,1.35,0.204,0.822,0.5,15.6,0.554,110.0,109,120
423,1610612744,115.3,110.1,5.2,0.804,2.47,0.178,0.796,0.5,13.5,0.622,110.0,111,128
424,1610612758,107.3,101.8,5.4,0.426,1.67,0.232,0.796,0.509,10.9,0.52,99.17,110,118
425,1610612750,101.8,107.3,-5.4,0.605,1.44,0.204,0.768,0.491,16.5,0.533,99.17,109,111
426,1610612765,111.7,118.1,-6.4,0.5,1.29,0.283,0.727,0.5,14.9,0.544,94.0,94,105
427,1610612742,118.1,111.7,6.4,0.436,1.55,0.273,0.717,0.5,11.7,0.557,94.0,94,111
428,1610612764,128.3,107.1,21.2,0.667,2.29,0.2,0.7,0.5,14.1,0.651,99.0,99,127
429,1610612759,107.1,128.3,-21.2,0.619,2.6,0.3,0.8,0.5,10.1,0.469,99.0,99,106
430,1610612748,118.2,122.0,-3.8,0.578,2.36,0.294,0.683,0.467,11.1,0.538,99.5,99,117
431,1610612766,122.0,118.2,3.8,0.556,1.32,0.317,0.706,0.533,19.0,0.633,99.5,100,122
432,1610612740,105.8,129.8,-24.0,0.61,2.08,0.196,0.702,0.427,11.5,0.511,104.0,104,110
433,1610612749,129.8,105.8,24.0,0.509,2.25,0.298,0.804,0.573,11.5,0.641,104.0,104,135
434,1610612763,123.1,109.9,13.2,0.674,3.22,0.404,0.636,0.516,9.9,0.534,91.0,91,112
435,1610612754,109.9,123.1,-13.2,0.583,1.17,0.364,0.596,0.484,19.8,0.513,91.0,91,100
436,1610612746,104.2,127.1,-22.9,0.459,1.13,0.407,0.833,0.578,15.8,0.427,95.5,95,99
437,1610612739,127.1,104.2,22.9,0.795,2.69,0.167,0.593,0.422,13.5,0.692,95.5,96,122
438,1610612753,112.4,132.0,-19.6,0.707,2.23,0.217,0.861,0.5,13.4,0.554,97.0,97,109
439,1610612741,132.0,112.4,19.6,0.625,2.5,0.139,0.783,0.5,12.4,0.691,97.0,97,128
440,1610612745,112.5,110.7,1.8,0.455,1.18,0.373,0.771,0.566,16.3,0.522,103.5,104,117
441,1610612765,110.7,112.5,-1.8,0.605,1.44,0.229,0.627,0.434,15.5,0.542,103.5,103,114
442,1610612762,116.1,106.4,9.7,0.667,1.53,0.409,0.771,0.598,18.3,0.555,93.5,93,108
443,1610612742,106.4,116.1,-9.7,0.743,1.86,0.229,0.591,0.402,14.9,0.55,93.5,94,100
444,1610612755,131.3,125.3,6.0,0.674,2.82,0.326,0.757,0.518,11.5,0.618,95.5,96,126
445,1610612743,125.3,131.3,-6.0,0.636,2.0,0.243,0.674,0.482,14.7,0.63,95.5,95,119
446,1610612764,113.0,102.0,11.0,0.45,1.0,0.358,0.764,0.565,18.0,0.517,100.5,100,113
447,1610612740,102.0,113.0,-11.0,0.538,2.1,0.236,0.642,0.435,9.9,0.467,100.5,101,103
448,1610612758,112.2,120.6,-8.4,0.622,2.56,0.245,0.667,0.432,9.2,0.506,97.5,98,110
449,1610612750,120.6,112.2,8.4,0.595,1.25,0.333,0.755,0.568,20.6,0.631,97.5,97,117
450,1610612746,123.7,116.5,7.2,0.595,1.79,0.2,0.64,0.444,14.4,0.644,97.0,97,120
451,1610612737,116.5,123.7,-7.2,0.533,2.67,0.36,0.8,0.556,9.3,0.511,97.0,97,113
452,1610612761,133.7,114.1,19.6,0.5,3.0,0.364,0.816,0.573,8.7,0.576,92.0,92,123
453,1610612757,114.1,133.7,-19.6,0.45,1.5,0.184,0.636,0.427,13.0,0.572,92.0,92,105
454,1610612752,123.7,131.2,-7.5,0.422,1.73,0.356,0.744,0.545,11.8,0.568,93.0,93,115
455,1610612751,131.2,123.7,7.5,0.674,3.44,0.256,0.644,0.455,9.7,0.655,93.0,93,122
456,1610612747,112.0,114.7,-2.6,0.638,2.5,0.305,0.844,0.538,11.1,0.505,98.26,108,121
457,1610612738,114.7,112.0,2.6,0.462,1.5,0.156,0.695,0.462,11.0,0.542,98.26,109,125
458,1610612759,111.3,120.8,-9.4,0.667,2.46,0.391,0.643,0.508,12.3,0.486,96.0,106,118
459,1610612756,120.8,111.3,9.4,0.62,3.44,0.357,0.609,0.492,8.5,0.524,96.0,106,128
460,1610612753,106.1,110.0,-3.9,0.636,1.05,0.128,0.816,0.511,20.2,0.565,99.5,99,105
461,1610612748,110.0,106.1,3.9,0.718,2.55,0.184,0.872,0.489,11.0,0.518,99.5,100,110
462,1610612750,106.7,96.2,10.6,0.705,1.55,0.244,0.649,0.471,19.2,0.587,104.0,104,111
463,1610612763,96.2,106.7,-10.6,0.579,1.05,0.351,0.756,0.529,20.2,0.452,104.0,104,100
464,1610612749,127.0,119.1,7.9,0.615,2.0,0.358,0.884,0.594,14.4,0.622,110.5,111,141
465,1610612754,119.1,127.0,-7.9,0.449,1.69,0.116,0.642,0.406,11.8,0.624,110.5,110,131
466,1610612760,119.1,107.5,11.6,0.475,1.27,0.289,0.75,0.556,16.0,0.592,93.5,94,112
467,1610612739,107.5,119.1,-11.6,0.692,2.7,0.25,0.711,0.444,10.8,0.489,93.5,93,100
468,1610612761,113.6,127.7,-14.1,0.522,2.4,0.3,0.78,0.495,9.7,0.515,102.0,103,117
469,1610612744,127.7,113.6,14.1,0.8,2.86,0.22,0.7,0.505,13.9,0.656,102.0,101,129
470,1610612759,104.2,145.3,-41.1,0.649,1.71,0.32,0.8,0.533,14.6,0.5,95.5,96,100
471,1610612746,145.3,104.2,41.1,0.5,5.2,0.2,0.68,0.467,5.3,0.685,95.5,95,138
472,1610612756,106.7,111.2,-4.5,0.686,2.67,0.308,0.776,0.535,10.1,0.483,89.0,89,95
473,1610612742,111.2,106.7,4.5,0.606,2.22,0.224,0.692,0.465,10.1,0.513,89.0,89,99
474,1610612765,126.2,120.8,5.4,0.563,2.45,0.354,0.654,0.51,10.7,0.563,102.0,103,130
475,1610612751,120.8,126.2,-5.4,0.558,1.5,0.346,0.646,0.49,15.8,0.527,102.0,101,122
476,1610612752,114.3,110.4,3.9,0.386,1.7,0.222,0.672,0.461,9.5,0.526,95.55,105,120
477,1610612738,110.4,114.3,-3.9,0.537,1.69,0.328,0.778,0.539,12.3,0.49,95.55,106,117
478,1610612745,101.1,120.2,-19.1,0.615,1.09,0.325,0.72,0.544,23.4,0.546,94.0,94,95
479,1610612739,120.2,101.1,19.1,0.725,2.9,0.28,0.675,0.456,10.6,0.546,94.0,94,113
480,1610612741,88.9,103.7,-14.8,0.432,1.23,0.164,0.809,0.461,12.0,0.429,107.5,108,96
481,1610612766,103.7,88.9,14.8,0.615,1.5,0.191,0.836,0.539,15.0,0.506,107.5,107,111
482,1610612740,105.2,114.4,-9.3,0.676,1.67,0.306,0.844,0.564,15.5,0.506,97.0,97,102
483,1610612750,114.4,105.2,9.3,0.575,2.56,0.156,0.694,0.436,9.3,0.555,97.0,97,111
484,1610612761,120.2,101.1,19.1,0.583,2.8,0.36,0.846,0.573,10.6,0.557,94.0,94,113
485,1610612758,101.1,120.2,-19.1,0.829,1.53,0.154,0.64,0.427,20.2,0.568,94.0,94,95
486,1610612763,115.4,117.3,-1.9,0.619,1.86,0.294,0.6,0.438,13.5,0.534,104.0,104,120
487,1610612744,117.3,115.4,1.9,0.767,1.5,0.4,0.706,0.563,21.2,0.588,104.0,104,122
488,1610612760,124.5,129.2,-4.7,0.585,2.58,0.269,0.684,0.444,11.3,0.593,106.0,106,132
489,1610612737,129.2,124.5,4.7,0.52,1.53,0.316,0.731,0.556,16.0,0.661,106.0,106,137
490,1610612762,125.3,134.0,-8.7,0.681,2.46,0.222,0.763,0.47,13.1,0.633,99.5,99,124
491,1610612757,134.0,125.3,8.7,0.51,2.6,0.237,0.778,0.53,10.0,0.669,99.5,100,134
492,1610612755,139.8,138.5,1.3,0.619,2.36,0.375,0.781,0.556,11.2,0.622,97.0,98,137
493,1610612751,138.5,139.8,-1.3,0.592,1.81,0.219,0.625,0.444,16.7,0.737,97.0,96,133
494,1610612764,109.1,105.1,4.0,0.692,3.38,0.311,0.603,0.454,8.1,0.459,98.5,99,108
495,1610612745,105.1,109.1,-4.0,0.69,2.07,0.397,0.689,0.546,14.3,0.459,98.5,98,103
